         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT      RURWELLS_IN     RURWELLS_OUT      MNIWELLS_IN     MNIWELLS_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
1980-03-01T00:00:00   124     1           31.0         3774.0     3.0875730E+6     318995.89086              0.0              0.0              0.0        48701.184              0.0      67790.10680       8990.21254              0.0      38010.79694              0.0              0.0      10079.71627     792495.15410     101218.07919    1.2914787E-10    1.2119539E-10              0.0     3.3779559E+6     525140.72126     528509.75905     1040.71279      0.0233725
1980-04-01T00:00:00   125     1           30.0         3804.0     1.7349229E+6     265181.90729              0.0              0.0              0.0        60027.972              0.0      67790.10680       9001.51498              0.0      38010.79694              0.0              0.0       6832.67269     649661.74062      90598.90803    2.0430839E-10    1.0526280E-10              0.0     2.0457162E+6     511416.35865     407892.45398     1026.88974      0.0348864
1980-05-01T00:00:00   126     1           31.0         3835.0     3.6154260E+6      39197.04339              0.0              0.0              0.0        81751.746              0.0      67790.10680       9118.82683              0.0      38010.79694              0.0              0.0       2895.71504     738627.45468      46343.89629    8.6513787E-11    2.0994226E-10              0.0     4.3076690E+6     522095.53975     378366.15374      735.08640      0.0149297
1980-06-01T00:00:00   127     1           30.0         3865.0     2.3154038E+6     416252.35240              0.0              0.0              0.0       106357.025              0.0      67790.10680       9243.53462              0.0      38010.79694              0.0              0.0              0.0     252194.88812      41448.74267    9.4020926E-11    2.0494316E-10              0.0     2.0170567E+6     262280.60680     231771.80451     3543.04486      0.1230692
1980-07-01T00:00:00   128     1           31.0         3896.0     3.7954837E+6      59707.66835              0.0              0.0              0.0       116919.586              0.0      67790.10680       9373.98322              0.0      38010.79694              0.0              0.0              0.0     593949.12830      38490.27573    2.4316120E-10    2.0814398E-10              0.0     4.3340352E+6     397151.22462     217720.65707      694.59552      0.0143680
1980-08-01T00:00:00   129     1           31.0         3927.0     3.4083860E+6      17207.29471              0.0              0.0              0.0        117472.16              0.0      67790.10680       9521.63676              0.0      38010.79694              0.0              0.0              0.0     539997.51998      36647.38320    1.8958170E-10    2.4386579E-10              0.0     4.0217342E+6     462598.28075     198962.71478     1299.65602      0.0291457
1980-09-01T00:00:00   130     1           30.0         3957.0     3.0484650E+6      12370.68170              0.0              0.0              0.0       109781.797              0.0      67790.10680       9686.05286              0.0      38010.79694              0.0              0.0              0.0     481142.70470      35404.83855    1.6235055E-10    1.2094991E-10              0.0     3.6269468E+6     460549.83397     186363.56906      803.38233      0.0198943
1980-10-01T00:00:00   131     1           31.0         3988.0     1.6065529E+6     488175.77579              0.0              0.0              0.0        84237.345              0.0      67790.10680       9856.42820              0.0      38010.79694              0.0              0.0              0.0     199972.60895      34736.38364    2.2837080E-10    2.2016610E-10              0.0     1.1989598E+6     193489.28520     174693.56461      710.98832      0.0347122
1980-11-01T00:00:00   132     1           30.0         4018.0     1.0215618E+6     809178.41247              0.0              0.0              0.0        60027.972              0.0      67790.10680      10000.63706              0.0      38010.79694              0.0              0.0       74.6134859     169434.72990      34510.96146    1.8742305E-10    2.4123126E-10              0.0     193060.33613      86912.01177     162300.57014     1023.00198      0.0771244
1980-12-01T00:00:00   133     1           31.0         4049.0     167453.89937     6.6666487E+6              0.0              0.0              0.0        48701.184              0.0      67790.10680      10016.63774              0.0      38010.79694              0.0              0.0     114087.79988     3.1960149E+6      37924.92600    1.6180464E-10    2.0275188E-10              0.0              0.0     4.3983137E+6     876491.67820     1834.45201      0.0234863
1981-01-01T00:00:00   134     1           31.0         4080.0      97527.04268     5.4469528E+6              0.0              0.0              0.0        49595.783              0.0      66591.90680       9936.07268              0.0      38514.55455              0.0              0.0     489999.04309     2.7880818E+6      86478.21075    1.9147924E-10    1.0473388E-10              0.0              0.0     4.4411045E+6     1.2362745E+6      728.24387      0.0098738
1981-02-01T00:00:00   135     1           28.0         4108.0     429265.89123     1.7767263E+6              0.0              0.0              0.0        54909.518              0.0      66591.90680       9884.98514              0.0      38514.55455              0.0              0.0      61347.32626     1.2667231E+6      92511.06272    1.7503940E-10    1.1867560E-10              0.0     708339.49022     2.0011382E+6     985296.18906      195.02771      0.0052068
1981-03-01T00:00:00   136     1           31.0         4139.0     213503.70265     1.7118115E+6              0.0              0.0              0.0        49595.783              0.0      66591.90680       9822.13675              0.0      38514.55455              0.0              0.0      46084.55618     1.3452828E+6     106342.34794    9.3260813E-11    1.5109549E-10              0.0     224209.37746     1.6800316E+6     1.0839880E+6     1468.58202      0.0446664
1981-04-01T00:00:00   137     1           30.0         4169.0     3.3905366E+6     127010.69331              0.0              0.0              0.0        61130.636              0.0      66591.90680       9854.85412              0.0      38514.55455              0.0              0.0       4189.72071     728972.09392      42663.56455    9.8164407E-11    1.6688455E-10              0.0     3.9743464E+6     483579.97438     376068.00982      542.81726      0.0116691
1981-05-01T00:00:00   138     1           31.0         4200.0     3.8289936E+6      17387.73637              0.0              0.0              0.0        83253.454              0.0      66591.90680      10003.20805              0.0      38514.55455              0.0              0.0       2707.14866     827163.79837      39370.09019    1.2512188E-10    1.8788112E-10              0.0     4.6623991E+6     524954.87170     358929.58248     1008.98581      0.0192918
1981-06-01T00:00:00   139     1           30.0         4230.0     2.5498423E+6     430908.91439              0.0              0.0              0.0        108310.71              0.0      66591.90680      10156.01802              0.0      38514.55455              0.0              0.0              0.0     282904.82431      37340.55015    2.4230739E-10    1.3602475E-10              0.0     2.3117733E+6     295904.81192     224700.86264     2303.75131      0.0724798
1981-07-01T00:00:00   140     1           31.0         4261.0     3.8980533E+6      75858.10397              0.0              0.0              0.0       119067.298              0.0      66591.90680      10312.80265              0.0      38514.55455              0.0              0.0              0.0     606200.31042      34802.08136    1.3172457E-10    2.7227594E-10              0.0     4.4641937E+6     416540.51286     209828.69176      720.28353      0.0144927
1981-08-01T00:00:00   141     1           31.0         4292.0     3.4749210E+6      15030.74743              0.0              0.0              0.0       119630.021              0.0      66591.90680      10482.26828              0.0      38514.55455              0.0              0.0              0.0     551918.00297      33152.44017    3.2291364E-10    1.5652761E-10              0.0     4.1189090E+6     471145.09085     194592.64274      925.82033      0.0203591
1981-09-01T00:00:00   142     1           30.0         4322.0     2.7944214E+6      20166.99136              0.0              0.0              0.0       111798.393              0.0      66591.90680      10659.28056              0.0      38514.55455              0.0              0.0              0.0     434040.62982      32143.77324    2.5663973E-10    2.0562366E-10              0.0     3.2738907E+6     408872.29747     182875.75968      959.31151      0.0260188
1981-10-01T00:00:00   143     1           31.0         4353.0     762282.53384     2.4727598E+6              0.0              0.0              0.0        85784.712              0.0      66591.90680      10760.14339              0.0      38514.55455              0.0              0.0       1686.11757     1.4556468E+6      31390.01282    2.3751749E-10    2.0156294E-10              0.0      58995.85652     679496.41744     230262.71591      770.63250      0.0261490
1981-11-01T00:00:00   144     1           30.0         4383.0     169984.67879     6.9397818E+6              0.0              0.0              0.0        61130.636              0.0      66591.90680      10730.91589              0.0      38514.55455              0.0              0.0     338716.34858     3.8575086E+6      43793.37454    1.7116648E-10    1.7662918E-10              0.0              0.0     4.4411045E+6     1.0696276E+6     1798.46393      0.0211118
1981-12-01T00:00:00   145     1           31.0         4414.0      98330.01738     5.2342913E+6              0.0              0.0              0.0        49595.783              0.0      66591.90680      10625.89163              0.0      38514.55455              0.0              0.0     693925.10477     2.8684311E+6      91280.56806    8.5751742E-11    1.1526044E-10              0.0              0.0     4.4411045E+6     1.3217314E+6      410.03551      0.0054985
1982-01-01T00:00:00   146     1           31.0         4445.0      65271.65989     4.3047957E+6              0.0              0.0              0.0        50364.384              0.0      82914.13680      10470.85850              0.0      38926.72003              0.0              0.0     825671.91310     2.3135900E+6     139894.00357    1.6338773E-10    9.9937250E-11              0.0              0.0     4.4411045E+6     1.4654393E+6      284.21610      0.0041375
1982-02-01T00:00:00   147     1           28.0         4473.0      71031.28926     3.5314275E+6              0.0              0.0              0.0        55760.469              0.0      82914.13680      10300.44714              0.0      38926.72003              0.0              0.0     463617.38531     1.5164045E+6     178888.93920    1.6279933E-10    1.5558402E-10              0.0              0.0     4.4411020E+6     1.7678040E+6     2647.49473      0.0435508
1982-03-01T00:00:00   148     1           31.0         4504.0      47013.89077     3.0608715E+6              0.0              0.0              0.0        50364.384              0.0      82914.13680      10082.93224              0.0      38926.72003              0.0              0.0     423171.78090     1.5367325E+6     216779.40053    1.3538647E-10    7.0825883E-11              0.0              0.0     4.4380219E+6     2.2401502E+6     3473.46204      0.0571997
1982-04-01T00:00:00   149     1           30.0         4534.0      14151.82354     2.7064928E+6              0.0              0.0              0.0        62077.995              0.0      82914.13680       9851.57474              0.0      38926.72003              0.0              0.0     373764.68348     1.2302655E+6     277159.16562    1.6909621E-10    1.3200108E-10              0.0              0.0     4.4410880E+6     2.2355310E+6     3656.15989      0.0637393
1982-05-01T00:00:00   150     1           31.0         4565.0     4.6224216E+6     194277.92150              0.0              0.0              0.0        84543.658              0.0      82914.13680       9780.04642              0.0      38926.72003              0.0              0.0       4042.87062     841589.06559     101162.27065    1.7092868E-10    9.5173533E-11              0.0     5.0068690E+6     533694.34652     576243.36496     3641.40911      0.0602062
1982-06-01T00:00:00   151     1           30.0         4595.0     2.3704332E+6     340399.91264              0.0              0.0              0.0       109989.235              0.0      82914.13680       9754.35918              0.0      38926.72003              0.0              0.0              0.0     277749.29177      66251.26145    1.4520119E-10    1.3507277E-10              0.0     2.0368763E+6     264273.17515     329465.92696     4760.02100      0.1606207
1982-07-01T00:00:00   152     1           31.0         4626.0     3.9810185E+6      58195.00226              0.0              0.0              0.0       120912.524              0.0      82914.13680       9755.75930              0.0      38926.72003              0.0              0.0              0.0     611895.28801      44401.97342    2.5647049E-10    1.7191611E-10              0.0     4.4431536E+6     415780.89157     312918.69165     5118.75165      0.1011624
1982-08-01T00:00:00   153     1           31.0         4657.0     3.5857093E+6      51692.50057              0.0              0.0              0.0       121483.964              0.0      82914.13680       9792.89306              0.0      38926.72003              0.0              0.0              0.0     554015.36667      37644.76322    1.9226373E-10    2.0844010E-10              0.0     4.1078226E+6     470681.62175     263940.96887     6372.98945      0.1366916
1982-09-01T00:00:00   154     1           30.0         4687.0     1.9604674E+6     327845.54075              0.0              0.0              0.0       113530.966              0.0      82914.13680       9834.01971              0.0      38926.72003              0.0              0.0              0.0     240884.00905      35417.46447    1.5538584E-10    2.3892380E-10              0.0     1.6226315E+6     165490.50238     239977.19707     6714.06768      0.2775601
1982-10-01T00:00:00   155     1           31.0         4718.0     621027.55789     2.4402017E+6              0.0              0.0              0.0        87114.146              0.0      82914.13680       9797.47531              0.0      38926.72003              0.0              0.0       6889.05958     1.6070786E+6      33982.91380    2.2754936E-10    1.6189635E-10              0.0        24730.425     750506.37213     357509.53754     6005.19380      0.1981690
1982-11-01T00:00:00   156     1           30.0         4748.0      70865.24567     5.3451645E+6              0.0              0.0              0.0        62077.995              0.0      82914.13680       9674.68602              0.0      38926.72003              0.0              0.0     489375.51056     2.8205974E+6      83743.93201    2.1247502E-10    1.4334942E-10              0.0              0.0     4.4411045E+6     1.3234654E+6     5572.91828      0.0754734
1982-12-01T00:00:00   157     1           31.0         4779.0      39545.51713     3.8783738E+6              0.0              0.0              0.0        50364.384              0.0      82914.13680       9506.42350              0.0      38926.72003              0.0              0.0     331314.20801     1.4814884E+6     154309.29375    1.0268353E-10    1.2462418E-10              0.0              0.0     4.4411045E+6     1.5174880E+6     4192.31465      0.0697247
1983-01-01T00:00:00   158     1           31.0         4810.0      18111.92416     3.4040867E+6              0.0              0.0              0.0        50990.237              0.0      83853.97680       9304.75559              0.0      39293.08909              0.0              0.0     933661.88296     1.8290004E+6     196767.25757    1.5124071E-10    8.9902226E-11              0.0              0.0     4.4411045E+6     1.6742239E+6     6769.32613      0.1067683
1983-02-01T00:00:00   159     1           28.0         4838.0      29147.26337     2.8559644E+6              0.0              0.0              0.0        56453.378              0.0      83853.97680       9102.33876              0.0      39293.08909              0.0              0.0     1.1595911E+6     1.9161202E+6     246515.76257    1.4735789E-10    1.1926735E-10              0.0              0.0     4.4411045E+6     2.0379301E+6     5541.31502      0.0860782
1983-03-01T00:00:00   160     1           31.0         4869.0      39232.22727     2.4249624E+6              0.0              0.0              0.0        50990.237              0.0      83853.97680       8861.08088              0.0      39293.08909              0.0              0.0     1.0453494E+6     2.0078354E+6     278149.45862    1.6652406E-10    1.6125484E-10              0.0              0.0     4.4411045E+6     2.6592871E+6     6266.20973      0.0958215
1983-04-01T00:00:00   161     1           30.0         4899.0      83919.57977     1.6778766E+6              0.0              0.0              0.0        62849.409              0.0      83853.97680       8653.70607              0.0      39293.08909              0.0              0.0     220101.96411     849635.69733     391393.03201    2.2394764E-10    1.4382061E-10              0.0              0.0     3.8090908E+6     2.3603107E+6     5792.80705      0.1208474
1983-05-01T00:00:00   162     1           31.0         4930.0     3.8362638E+6     225334.39572              0.0              0.0              0.0         85594.24              0.0      83853.97680       8556.11251              0.0      39293.08909              0.0              0.0       6782.32966     763114.89427     170384.51067    1.5214177E-10    1.3557688E-10              0.0     3.9561333E+6     517682.25259     642387.51846     5560.11315      0.1075938
1983-06-01T00:00:00   163     1           30.0         4960.0     2.4247849E+6     249062.79854              0.0              0.0              0.0       111356.019              0.0      83853.97680       8507.47140              0.0      39293.08909              0.0              0.0              0.0     327195.13105     103593.59880    1.1989448E-10    1.3079733E-10              0.0     2.1718750E+6     281839.13032     368972.52596     7094.18393      0.2299449
1983-07-01T00:00:00   164     1           31.0         4991.0     4.1507137E+6      83688.67529              0.0              0.0              0.0       122415.047              0.0      83853.97680       8492.65965              0.0      39293.08909              0.0              0.0              0.0     637512.13534      53235.34422    2.5705955E-10    9.6450309E-11              0.0     4.5523350E+6     424377.77973     371866.77030     7005.45075      0.1330850
1983-08-01T00:00:00   165     1           31.0         5022.0     3.1210131E+6      87857.42197              0.0              0.0              0.0       122993.589              0.0      83853.97680       8506.89608              0.0      39293.08909              0.0              0.0              0.0     472432.36779      43206.81782    1.5411517E-10    1.5774432E-10              0.0     3.3956291E+6     367034.97228     282618.80744     7879.22157      0.1963806
1983-09-01T00:00:00   166     1           30.0         5052.0     2.4843425E+6      62480.41168              0.0              0.0              0.0       114941.763              0.0      83853.97680       8541.01228              0.0      39293.08909              0.0              0.0              0.0     368218.56030      37682.01972    2.2831345E-10    1.6309000E-10              0.0     2.6621033E+6     310142.83936     257502.55151     8026.01860      0.2496777
1983-10-01T00:00:00   167     1           31.0         5083.0     1.2205931E+6     770303.48647              0.0              0.0              0.0        88196.673              0.0      83853.97680       8568.65878              0.0      39293.08909              0.0              0.0              0.0     124758.48279      35706.04812    1.7301372E-10    8.2530422E-11              0.0     245519.24227      59832.10149     239278.08523     9812.03351      0.6730014
1983-11-01T00:00:00   168     1           30.0         5113.0      82379.65918     5.7799375E+6              0.0              0.0              0.0        62849.409              0.0      83853.97680       8477.77672              0.0      39293.08909              0.0              0.0     543395.66544     3.3202083E+6      68784.49841    1.0522441E-10    1.4396944E-10              0.0              0.0     4.4411045E+6     1.3598014E+6     7159.13992      0.0906789
1983-12-01T00:00:00   169     1           31.0         5144.0      37343.65112     4.0008937E+6              0.0              0.0              0.0        50990.237              0.0      83853.97680       8332.30438              0.0      39293.08909              0.0              0.0     898566.37645     2.2609518E+6     147444.77815    1.4541632E-10    1.7462183E-10              0.0              0.0     4.4411045E+6     1.6112133E+6     5937.18213      0.0874402
1984-01-01T00:00:00   170     1           31.0         5175.0     963352.98249     557944.92919              0.0              0.0              0.0        51714.962              0.0      87538.88680       8228.13833              0.0      39659.45825              0.0              0.0      25892.00233     421336.85298     159409.93885    2.0994329E-10    9.3133564E-11              0.0     283109.04736     151145.74957     428081.03094     9967.61586      0.6274043
1984-02-01T00:00:00   171     1           29.0         5204.0      48902.01710     1.7129417E+6              0.0              0.0              0.0        55281.436              0.0      87538.88680       8118.78573              0.0      39659.45825              0.0              0.0      87454.80128     1.0485820E+6     179744.82244    6.9482389E-11    9.8220104E-11              0.0      37606.74068     2.3553029E+6     1.3500752E+6    10078.40058      0.2874940
1984-03-01T00:00:00   172     1           31.0         5235.0     3.3819708E+6     170358.05606              0.0              0.0              0.0        51714.962              0.0      87538.88680       8109.31417              0.0      39659.45825              0.0              0.0       5232.59861     841241.20296      99275.55541    2.3581331E-10    1.6946733E-10              0.0     3.8615919E+6     528616.81105     533949.47245    10063.91085      0.2094628
1984-04-01T00:00:00   173     1           30.0         5265.0     2.3031443E+6     107094.80592              0.0              0.0              0.0        63742.686              0.0      87538.88680       8164.63198              0.0      39659.45825              0.0              0.0       4753.68543     537333.19717      83815.83777    1.1702419E-10    1.2802514E-10              0.0     2.6517743E+6     508677.58919     409035.66398    10776.77983      0.3167436
1984-05-01T00:00:00   174     1           31.0         5296.0     4.2823808E+6      31473.92166              0.0              0.0              0.0         86810.79              0.0      87538.88680       8345.05744              0.0      39659.45825              0.0              0.0       2753.46790     866968.33773      40360.95368    1.9096839E-10    1.6193702E-10              0.0     5.0944811E+6     531764.83452     396068.31265    10368.96920      0.1808235
1984-06-01T00:00:00   175     1           30.0         5326.0     2.3982618E+6     652069.70349              0.0              0.0              0.0       112938.721              0.0      87538.88680       8519.06500              0.0      39659.45825              0.0              0.0              0.0     219869.95459      36282.42000    1.1840632E-10    2.1581157E-10              0.0     1.7625658E+6     220372.16162     246496.47634    11209.61552      0.3875692
1984-07-01T00:00:00   176     1           31.0         5357.0     4.0436823E+6      59677.34577              0.0              0.0              0.0        124154.93              0.0      87538.88680       8694.46526              0.0      39659.45825              0.0              0.0              0.0     629292.02489      33947.29731    1.6686414E-10    1.6132969E-10              0.0     4.6159465E+6     428541.01494     240154.35207    11550.02581      0.2240268
1984-08-01T00:00:00   177     1           31.0         5388.0     3.3271685E+6      23761.66896              0.0              0.0              0.0       124741.697              0.0      87538.88680       8877.36700              0.0      39659.45825              0.0              0.0              0.0     518701.17196      32474.92304    1.7542803E-10    2.6302880E-10              0.0     3.8546055E+6     433041.14859     216632.75254    12307.76539      0.2840078
1984-09-01T00:00:00   178     1           30.0         5418.0     3.0678799E+6      12097.73731              0.0              0.0              0.0       116575.431              0.0      87538.88680       9069.14774              0.0      39659.45825              0.0              0.0              0.0     479348.16333      31420.75784    1.4564543E-10    2.0936866E-10              0.0     3.6058219E+6     448939.54410     204185.10857    12743.63977      0.3145593
1984-10-01T00:00:00   179     1           31.0         5449.0     867685.95381     2.2731145E+6              0.0              0.0              0.0        89450.213              0.0      87538.88680       9187.40427              0.0      39659.45825              0.0              0.0       1352.72782     1.2961463E+6      31023.22067    1.2788833E-10    1.8963509E-10              0.0     119643.01265     629435.61364     252681.10730    12688.92871      0.4454664
1984-11-01T00:00:00   180     1           30.0         5479.0     181429.46414     6.7196197E+6              0.0              0.0              0.0        63742.686              0.0      87538.88680       9172.57117              0.0      39659.45825              0.0              0.0     445194.37744     3.8424231E+6      53596.12116    1.0930421E-10    9.2194348E-11              0.0              0.0     4.4411045E+6     1.1561229E+6    12025.60716      0.1411489
1984-12-01T00:00:00   181     1           31.0         5510.0     238166.65737     2.6163003E+6              0.0              0.0              0.0        51714.962              0.0      87538.88680       9113.63336              0.0      39659.45825              0.0              0.0      59547.49542     1.2809555E+6      86004.91313    1.2866336E-10    1.6663340E-10              0.0              0.0     2.1431558E+6     820978.32965    11033.88059      0.2968836
1985-01-01T00:00:00   182     1           31.0         5541.0     394590.93183     1.4130596E+6              0.0              0.0              0.0        52365.566              0.0      94563.01680       9050.39817              0.0      40071.62353              0.0              0.0      42604.92115     933888.83708      84760.32802    1.7053489E-10    9.2392748E-11              0.0        328.04571     777973.53041     486655.82725    18761.96736      0.8666211
1985-02-01T00:00:00   183     1           28.0         5569.0      58754.83631     3.5282021E+6              0.0              0.0              0.0        57976.058              0.0      94563.01680       8966.65443              0.0      40071.62353              0.0              0.0     169629.11671     1.5401044E+6     128362.46093    1.1782191E-10    9.3678285E-11              0.0              0.0     3.7208679E+6     1.4074756E+6    17442.87618      0.3243685
1985-03-01T00:00:00   184     1           31.0         5600.0      76293.69577     1.9270834E+6              0.0              0.0              0.0        52365.566              0.0      94563.01680       8867.54127              0.0      40071.62353              0.0              0.0      95395.95374     1.4020334E+6     147502.01109    1.6929077E-10    1.6504605E-10              0.0     282719.34614     2.6883497E+6     1.6320181E+6    16031.54833      0.3795679
1985-04-01T00:00:00   185     1           30.0         5630.0     3.6973025E+6     132487.34710              0.0              0.0              0.0        64544.603              0.0      94563.01680       8878.13616              0.0      40071.62353              0.0              0.0       4544.54135     736023.59629      54762.96393    1.5890490E-10    1.4057655E-10              0.0     4.1804274E+6     483620.99245     451775.53474    17208.57228      0.3459356
1985-05-01T00:00:00   186     1           31.0         5661.0     4.1364226E+6      17286.67922              0.0              0.0              0.0        87902.917              0.0      94563.01680       9015.18716              0.0      40071.62353              0.0              0.0       2830.38342     843302.34500      37702.75204    1.0867721E-10    1.1778232E-10              0.0     4.9292563E+6     532530.93035     411595.53812    19794.87375      0.3553046
1985-06-01T00:00:00   187     1           30.0         5691.0     2.5217980E+6     484433.80561              0.0              0.0              0.0       114359.553              0.0      94563.01680       9156.53428              0.0      40071.62353              0.0              0.0              0.0     258604.89886      35421.41147    6.9475781E-11    9.5493343E-11              0.0     2.1294705E+6     271410.36579     261577.93400    18784.82373      0.6039294
1985-07-01T00:00:00   188     1           31.0         5722.0     4.0022398E+6      55114.35207              0.0              0.0              0.0       125716.867              0.0      94563.01680       9303.39634              0.0      40071.62353              0.0              0.0              0.0     618781.63884      32817.64040    1.3076986E-10    2.2854008E-10              0.0     4.5588234E+6     424224.12906     246588.24171    19002.97066      0.3723064
1985-08-01T00:00:00   189     1           31.0         5753.0     3.4815714E+6      16193.16697              0.0              0.0              0.0       126311.018              0.0      94563.01680       9465.61969              0.0      40071.62353              0.0              0.0              0.0     541046.91047      31154.03996    1.0836706E-10    2.0377592E-10              0.0     4.0655915E+6     467289.25857     225408.30354    19776.17701      0.4347050
1985-09-01T00:00:00   190     1           30.0         5783.0     2.4367213E+6      53841.74655              0.0              0.0              0.0       118042.013              0.0      94563.01680       9631.04688              0.0      40071.62353              0.0              0.0              0.0     355999.75791      30269.19605    2.4977335E-10    2.5466100E-10              0.0     2.6934623E+6     338624.19675     212480.32192    21610.67672      0.6770573
1985-10-01T00:00:00   191     1           31.0         5814.0     1.1591753E+6     1.0546818E+6              0.0              0.0              0.0        90575.544              0.0      94563.01680       9769.63854              0.0      40071.62353              0.0              0.0              0.0     323384.74564      29756.27641    2.3748750E-10    2.3927731E-10              0.0     248308.76336     164012.98452     198708.26143    20179.34613      1.1824963
1985-11-01T00:00:00   192     1           30.0         5844.0     180373.59902     6.3631776E+6              0.0              0.0              0.0        64544.603              0.0      94563.01680       9782.49845              0.0      40071.62353              0.0              0.0      90758.64766     3.0114677E+6      33372.60074    1.8541188E-10    2.5678162E-10              0.0              0.0     4.4404788E+6     1.0543871E+6    18629.28671      0.2422065
1985-12-01T00:00:00   193     1           31.0         5875.0     101659.11175     4.9681502E+6              0.0              0.0              0.0        52365.566              0.0      94563.01680       9712.27038              0.0      40071.62353              0.0              0.0     163020.32478     2.0931344E+6      78486.72132    1.2229439E-10    9.8593835E-11              0.0              0.0     4.4384485E+6     1.3444636E+6    18023.49229      0.2693274
1986-01-01T00:00:00   194     1           31.0         5906.0      58257.77894     4.2413553E+6              0.0              0.0              0.0        52864.287              0.0      84244.79680       9580.37144              0.0      40392.19657              0.0              0.0     550353.69235     2.0649253E+6     125363.98418    1.7894344E-10    1.5434377E-10              0.0              0.0     4.4411045E+6     1.5676159E+6     7537.86851      0.1138990
1986-02-01T00:00:00   195     1           28.0         5934.0      49656.33207     3.8240149E+6              0.0              0.0              0.0        58528.211              0.0      84244.79680       9424.92151              0.0      40392.19657              0.0              0.0     1.5431379E+6     3.0133616E+6     142629.51620    1.5185696E-10    1.5267825E-10              0.0              0.0     4.4411045E+6     1.9078578E+6     6473.52496      0.0856606
1986-03-01T00:00:00   196     1           31.0         5965.0     102781.80392     2.8222940E+6              0.0              0.0              0.0        52864.287              0.0      84244.79680       9230.37839              0.0      40392.19657              0.0              0.0     347712.02507     1.3749741E+6     258300.96772    1.4515444E-10    1.3939423E-10              0.0              0.0     4.4075335E+6     2.3759467E+6     6450.75125      0.1086326
1986-04-01T00:00:00   197     1           30.0         5995.0     3.4596752E+6     292972.55366              0.0              0.0              0.0        65159.316              0.0      84244.79680       9149.44584              0.0      40392.19657              0.0              0.0       8358.65728     637727.43847     128227.15188    2.3453094E-10    1.1496868E-10              0.0     3.6345945E+6     606971.72867     547669.11960     7310.03103      0.1536505
1986-05-01T00:00:00   198     1           31.0         6026.0     4.8197365E+6      87600.62565              0.0              0.0              0.0        88740.087              0.0      84244.79680       9213.26344              0.0      40392.19657              0.0              0.0       3167.05730     871861.63913      47463.89423    2.1085005E-10    8.1120841E-11              0.0     5.6097845E+6     646245.00556     474997.55149     8549.90594      0.1337653
1986-06-01T00:00:00   199     1           30.0         6056.0     2.7741773E+6     392432.70605              0.0              0.0              0.0       115448.695              0.0      84244.79680       9304.77827              0.0      40392.19657              0.0              0.0              0.0     243608.06901      37731.33344    2.1572346E-10    1.2008330E-10              0.0     2.4710576E+6     330045.94275     304914.19087     8301.06583      0.2440285
1986-07-01T00:00:00   200     1           31.0         6087.0     4.4012412E+6      18996.69580              0.0              0.0              0.0        126914.17              0.0      84244.79680       9418.22455              0.0      40392.19657              0.0              0.0              0.0     472778.09581      34645.88446    2.1790022E-10    1.2758485E-10              0.0     4.9076606E+6     516970.38753     277121.49977     8783.53897      0.1613082
1986-08-01T00:00:00   201     1           31.0         6118.0     4.0404459E+6       2987.03688              0.0              0.0              0.0       127513.981              0.0      84244.79680       9562.92680              0.0      40392.19657              0.0              0.0              0.0     523448.03828      32691.97400    2.2735321E-10    1.4703023E-10              0.0     4.6881282E+6     565416.96618     254603.27069    10903.25063      0.2102959
1986-09-01T00:00:00   202     1           30.0         6148.0     1.7281087E+6     780505.68441              0.0              0.0              0.0       119166.222              0.0      84244.79680       9684.55198              0.0      40392.19657              0.0              0.0              0.0     343588.83470      31628.30084    1.9139599E-10    1.8166079E-10              0.0     1.0791935E+6     198096.39769     234835.14552     9702.91855      0.4173797
1986-10-01T00:00:00   203     1           31.0         6179.0     1.6034849E+6     305264.86084              0.0              0.0              0.0        91438.168              0.0      84244.79680       9810.38772              0.0      40392.19657              0.0              0.0              0.0     207338.63477      30875.10424    1.4578840E-10    9.6305969E-11              0.0     1.3619127E+6     222144.80627     218854.77057     9419.46530      0.4511496
1986-11-01T00:00:00   204     1           30.0         6209.0     1.0324042E+6     546148.55278              0.0              0.0              0.0        65159.316              0.0      84244.79680       9922.00268              0.0      40392.19657              0.0              0.0              0.0     145368.13749      30595.16263    1.7568435E-10    2.3346949E-10              0.0     413203.35775     104036.88076     203328.32445    10556.11082      0.7893001
1986-12-01T00:00:00   205     1           31.0         6240.0     203238.62845     3.5725866E+6              0.0              0.0              0.0        52864.287              0.0      84244.79680       9949.69850              0.0      40392.19657              0.0              0.0      11321.02129     1.9673410E+6      34156.93537    1.2680619E-10    3.0901988E-10              0.0              0.0     2.0993102E+6     573772.35463     8714.21810      0.2015040
1987-01-01T00:00:00   206     1           31.0         6271.0      78055.76094     5.6344505E+6              0.0              0.0              0.0        53624.216              0.0      83431.39680       9876.50432              0.0      40781.46397              0.0              0.0     223956.76053     2.5918798E+6      67246.40705    1.5524523E-10    1.4207499E-10              0.0              0.0     4.4411045E+6     1.1063133E+6     7324.56150      0.1022218
