,Station,date,meas
435,Son0045,1975-12-01,921.7927999999994
436,Son0046,1975-12-01,920.1336999999992
437,Son0047,1975-12-01,366.6995000000001
438,Son0048,1975-12-01,369.6307346191403
439,Son0049,1975-12-01,364.4687000000001
440,Son0050,1975-12-01,331.13479383544933
441,Son0051,1975-12-01,663.492200000001
442,Son0052,1975-12-01,761.4459999999996
443,Son0053,1975-12-01,343.9195
444,Son0054,1975-12-01,264.4931303955078
445,Son0055,1975-12-01,300.87300000000016
446,Son0056,1975-12-01,305.8519999999999
447,Son0057,1975-12-01,267.4720000000003
448,Son0058,1975-12-01,293.30659999999995
449,Son0059,1975-12-01,145.0450700683593
450,Son0060,1975-12-01,239.47419561767583
451,Son0061,1975-12-01,170.82209999999998
452,Son0062,1975-12-01,4.936436199951172
453,Son0063,1975-12-01,16.27869392013549
454,Son0064,1975-12-01,264.95969999999977
455,Son0065,1975-12-01,21.561956882476803
456,Son0066,1975-12-01,13.253017723083488
457,Son0068,1975-12-01,19.47751029968262
458,Son0069,1975-12-01,129.38511105041496
459,Son0070,1975-12-01,80.93840814361575
460,Son0074,1975-12-01,71.65321655883793
461,Son0075,1975-12-01,71.73986608428964
462,Son0076,1975-12-01,76.12663453369133
463,Son0077,1975-12-01,23.66572294998169
464,Son0078,1975-12-01,84.38700000000011
465,Son0080,1975-12-01,88.38599341125492
466,Son0081,1975-12-01,20.888285717010493
467,Son0083,1975-12-01,20.89084161758423
468,Son0084,1975-12-01,18.011218444824216
469,Son0087,1975-12-01,18.051150829315183
470,Son0088,1975-12-01,98.09325388336173
471,Son0089,1975-12-01,54.02517913818357
472,Son0091,1975-12-01,60.15491732177735
473,Son0092,1975-12-01,56.98048891143802
474,Son0093,1975-12-01,54.86666804351801
475,Son0094,1975-12-01,59.40515921783448
476,Son0095,1975-12-01,24.83894278106689
477,Son0096,1975-12-01,24.199065163803105
478,Son0099,1975-12-01,165.58990000000028
479,Son0100,1975-12-01,92.93679973144546
480,Son0101,1975-12-01,107.5751061004638
481,Son0102,1975-12-01,116.47769919433593
482,Son0103,1975-12-01,92.59667834472656
483,Son0104,1975-12-01,143.14180000000005
484,Son0105,1975-12-01,139.72840556335453
485,Son0106,1975-12-01,73.6024
486,Son0107,1975-12-01,125.34643526000993
487,Son0108,1975-12-01,132.14873391723623
488,Son0111,1975-12-01,81.2283758117676
489,Son0112,1975-12-01,74.8142984779358
490,Son0113,1975-12-01,103.67504270324712
491,Son0114,1975-12-01,98.29552832031246
492,Son0115,1975-12-01,77.74414856262202
493,Son0120,1975-12-01,33.081000408172606
494,Son0123,1975-12-01,332.43259999999987
495,Son0124,1975-12-01,119.95299999999988
496,Son0125,1975-12-01,172.15967834472664
497,Son0126,1975-12-01,59.41584427185058
498,Son0127,1975-12-01,69.17485903930665
499,Son0128,1975-12-01,72.24777914886475
500,Son0129,1975-12-01,59.72533149719239
501,Son0131,1975-12-01,71.41461700744631
502,Son0132,1975-12-01,73.2365369049072
503,Son0133,1975-12-01,74.86376374816898
504,Son0134,1975-12-01,76.03304803771971
505,Son0135,1975-12-01,75.65457875366212
506,Son0136,1975-12-01,72.23756220703125
507,Son0137,1975-12-01,72.4681968688965
508,Son0138,1975-12-01,75.33652067565917
509,Son0139,1975-12-01,70.9738316345215
510,Son0145,1975-12-01,45.470425701904304
511,Son0146,1975-12-01,34.959304589843754
512,Son0147,1975-12-01,39.486374205017086
513,Son0152,1975-12-01,17.129472600555403
514,Son0154,1975-12-01,18.8505784778595
515,Son0155,1975-12-01,26.635387242126463
516,Son0157,1975-12-01,6.680709355926515
517,Son0158,1975-12-01,6.552309355926514
518,Son0159,1975-12-01,5.128554161620139
519,Son0160,1975-12-01,5.812689465141298
520,Son0161,1975-12-01,5.089163377571106
521,Son0162,1975-12-01,6.3008346242904665
522,Son0164,1975-12-01,281.2234035156251
523,Son0166,1975-12-01,28.609121498870845
524,Son0167,1975-12-01,35.604484680175766
525,Son0168,1975-12-01,88.45047120056157
526,Son0169,1975-12-01,78.07512399063116
527,Son0170,1975-12-01,68.87758263626102
528,Son0171,1975-12-01,27.988773256683334
529,Son0172,1975-12-01,19.34794785842896
530,Son0174,1975-12-01,13.263524124336245
531,Son0175,1975-12-01,57.54361819610595
532,Son0176,1975-12-01,32.64658696289063
533,Son0177,1975-12-01,4.2919625355720505
534,Son0179,1975-12-01,7.503899318957329
535,Son0180,1975-12-01,9.044235795521736
536,Son0183,1975-12-01,859.5738000000014
537,Son0184,1975-12-01,834.6581000000006
538,Son0185,1975-12-01,765.4806000000003
539,Son0186,1975-12-01,503.16059999999953
540,Son0187,1975-12-01,478.5398999999998
541,Son0188,1975-12-01,37.68205882339477
542,Son0189,1975-12-01,-0.5700842974424358
543,Son0191,1975-12-01,-4.042502737760543
544,Son0192,1975-12-01,395.7710000000001
545,Son0193,1975-12-01,4.853618002033231
546,Son0201,1975-12-01,392.4624999999994
547,Son0224,1975-12-01,188.79080000000005
548,Son0235,1975-12-01,199.6443304321292
549,Son0265,1975-12-01,3.2251997059345228
550,Son0267,1975-12-01,5.516148169898987
551,Son0277,1975-12-01,3.961182098388673
552,Son0279,1975-12-01,7.024118309402467
553,Son0286,1975-12-01,2.0754943475008023
554,Son0288,1975-12-01,67.69151900939946
555,Son0315,1975-12-01,26.451997790527344
556,Son0316,1975-12-01,24.42709779052733
557,Son0317,1975-12-01,19.679922043800357
558,Son0318,1975-12-01,19.707522043800356
559,Son0319,1975-12-01,19.67112204380036
560,Son0320,1975-12-01,24.553587403869614
561,Son0321,1975-12-01,6.8000168819427484
562,Son0322,1975-12-01,9.550034477329254
563,Son0323,1975-12-01,8.811134477329254
564,Son0324,1975-12-01,9.140934477329257
565,Son0328,1975-12-01,9.9447266494751
566,Son0331,1975-12-01,77.96884951171873
567,Son0332,1975-12-01,28.926557820129396
568,Son0333,1975-12-01,70.86916492309571
569,Son0334,1975-12-01,70.74332354431152
570,Son0335,1975-12-01,97.90477346801758
571,Son0336,1975-12-01,86.73487640380861
572,Son0339,1975-12-01,81.87010751342774
573,Son0340,1975-12-01,71.65115069885252
574,Son0341,1975-12-01,52.602703157043486
575,Son0342,1975-12-01,51.37600315704344
576,Son0343,1975-12-01,55.08967216644287
577,Son0344,1975-12-01,70.4541206604004
578,Son0345,1975-12-01,28.67313232421875
579,Son0347,1975-12-01,428.938315625
580,Son0348,1975-12-01,98.56774999999996
581,Son0549,1975-12-01,99.12308852539064
582,Son0550,1975-12-01,82.08185132446286
583,Son0551,1975-12-01,224.68430651245103
584,Son0552,1975-12-01,152.98104812011715
585,Son0553,1975-12-01,111.1789739593506
586,Son0554,1975-12-01,44.420130677795406
587,Son0556,1975-12-01,99.12308852539064
588,Son0557,1975-12-01,82.08185132446286
589,Son0559,1975-12-01,22.32333978462219
590,Son0560,1975-12-01,17.701839784622198
591,Son0561,1975-12-01,7.515873175549506
592,Son0562,1975-12-01,8.846673175549506
593,Son0563,1975-12-01,50.8372052444458
594,Son0564,1975-12-01,23.99625318450928
595,Son0565,1975-12-01,23.43625318450928
596,WRM22-0063_2,1975-12-01,-5.705573351907731
597,WRM23-0004_1,1975-12-01,7.687596818661688
598,WRM23-0005_1,1975-12-01,8.263945998239516
599,WRM23-0009_1,1975-12-01,8.249436099386216
600,Son0001,1976-05-01,642.3950000000003
601,Son0002,1976-05-01,701.003
602,Son0004,1976-05-01,524.4512999999989
603,Son0005,1976-05-01,502.5623825073248
604,Son0006,1976-05-01,495.0787650146488
605,Son0007,1976-05-01,487.5848825073245
606,Son0008,1976-05-01,473.7105000000003
607,Son0009,1976-05-01,457.8846999999996
608,Son0010,1976-05-01,429.1394659057619
