,Station,date,meas
585,Son0553,1995-12-31,79.09163
586,Son0554,1995-12-31,25.972563
587,Son0556,1995-12-31,43.854965
588,Son0557,1995-12-31,43.854965
589,Son0559,1995-12-31,30.992573
590,Son0560,1995-12-31,30.992573
591,Son0561,1995-12-31,-31.025663
592,Son0562,1995-12-31,-31.025663
593,Son0563,1995-12-31,46.81786
594,Son0564,1995-12-31,47.036884
595,Son0565,1995-12-31,47.036884
596,WRM22-0063_2,1995-12-31,-430.10455
597,WRM23-0004_1,1995-12-31,3.058716
598,WRM23-0005_1,1995-12-31,4.787852
599,WRM23-0009_1,1995-12-31,1.9564815
600,Son0001,2005-12-31,179.97722
601,Son0002,2005-12-31,179.97884
602,Son0004,2005-12-31,358.2885
603,Son0005,2005-12-31,352.32776
604,Son0006,2005-12-31,363.74875
605,Son0007,2005-12-31,363.74875
606,Son0008,2005-12-31,378.60022
607,Son0009,2005-12-31,382.06464
608,Son0010,2005-12-31,383.30698
609,Son0011,2005-12-31,380.21094
610,Son0012,2005-12-31,371.47684
611,Son0014,2005-12-31,374.0875
612,Son0016,2005-12-31,382.1132
613,Son0017,2005-12-31,396.25644
614,Son0018,2005-12-31,509.92807
615,Son0021,2005-12-31,193.21283
616,Son0022,2005-12-31,369.66113
617,Son0023,2005-12-31,362.39655
618,Son0024,2005-12-31,364.40665
619,Son0025,2005-12-31,339.30334
620,Son0027,2005-12-31,383.526
621,Son0028,2005-12-31,377.61557
622,Son0029,2005-12-31,334.48096
623,Son0030,2005-12-31,364.9008
624,Son0031,2005-12-31,348.6539
625,Son0034,2005-12-31,354.22162
626,Son0036,2005-12-31,313.54196
627,Son0037,2005-12-31,176.54378
628,Son0038,2005-12-31,303.23016
629,Son0039,2005-12-31,305.61124
630,Son0040,2005-12-31,162.87137
631,Son0041,2005-12-31,164.16737
632,Son0042,2005-12-31,166.12245
633,Son0043,2005-12-31,160.73227
634,Son0044,2005-12-31,153.77646
635,Son0045,2005-12-31,152.89938
636,Son0046,2005-12-31,151.94357
637,Son0047,2005-12-31,384.1052
638,Son0048,2005-12-31,378.28864
639,Son0049,2005-12-31,323.40012
640,Son0050,2005-12-31,314.10434
641,Son0051,2005-12-31,162.99808
642,Son0052,2005-12-31,156.50589
643,Son0053,2005-12-31,318.4626
644,Son0054,2005-12-31,282.63074
645,Son0055,2005-12-31,277.92722
646,Son0056,2005-12-31,307.46872
647,Son0057,2005-12-31,271.4313
648,Son0058,2005-12-31,259.65973
649,Son0059,2005-12-31,259.42035
650,Son0060,2005-12-31,275.45157
651,Son0061,2005-12-31,169.2359
652,Son0062,2005-12-31,94.711426
653,Son0063,2005-12-31,81.54622
654,Son0064,2005-12-31,152.63272
655,Son0065,2005-12-31,62.266228
656,Son0066,2005-12-31,62.765144
657,Son0068,2005-12-31,62.266228
658,Son0069,2005-12-31,88.288315
659,Son0070,2005-12-31,60.960487
660,Son0074,2005-12-31,68.724625
661,Son0075,2005-12-31,69.65817
662,Son0076,2005-12-31,53.143456
663,Son0077,2005-12-31,61.834446
664,Son0078,2005-12-31,68.27549
665,Son0080,2005-12-31,63.238613
666,Son0081,2005-12-31,54.867138
667,Son0083,2005-12-31,58.476604
668,Son0084,2005-12-31,55.732307
669,Son0087,2005-12-31,57.06322
670,Son0088,2005-12-31,52.11174
671,Son0089,2005-12-31,32.472996
672,Son0091,2005-12-31,51.84512
673,Son0092,2005-12-31,44.083355
674,Son0093,2005-12-31,42.43508
675,Son0094,2005-12-31,51.49114
676,Son0095,2005-12-31,41.751575
677,Son0096,2005-12-31,63.21831
678,Son0099,2005-12-31,170.03192
679,Son0100,2005-12-31,167.59229
680,Son0101,2005-12-31,164.49202
681,Son0102,2005-12-31,167.00244
682,Son0103,2005-12-31,164.89806
683,Son0104,2005-12-31,167.59229
684,Son0105,2005-12-31,162.89322
685,Son0106,2005-12-31,163.37598
686,Son0107,2005-12-31,83.27596
687,Son0108,2005-12-31,90.82003
688,Son0111,2005-12-31,77.647896
689,Son0112,2005-12-31,66.54046
690,Son0113,2005-12-31,68.438065
691,Son0114,2005-12-31,64.06506
692,Son0115,2005-12-31,50.51272
693,Son0120,2005-12-31,28.17315
694,Son0123,2005-12-31,167.85703
695,Son0124,2005-12-31,163.90349
696,Son0125,2005-12-31,164.37657
697,Son0126,2005-12-31,45.476727
698,Son0127,2005-12-31,47.944973
699,Son0128,2005-12-31,54.015984
700,Son0129,2005-12-31,155.56815
701,Son0131,2005-12-31,47.112846
702,Son0132,2005-12-31,43.94457
703,Son0133,2005-12-31,43.94457
704,Son0134,2005-12-31,41.999584
705,Son0135,2005-12-31,41.825993
706,Son0136,2005-12-31,42.827053
707,Son0137,2005-12-31,41.28269
708,Son0138,2005-12-31,42.827053
709,Son0139,2005-12-31,50.246708
710,Son0145,2005-12-31,27.62964
711,Son0146,2005-12-31,24.896027
712,Son0147,2005-12-31,24.896027
713,Son0152,2005-12-31,22.068796
714,Son0154,2005-12-31,20.899607
715,Son0155,2005-12-31,18.676413
716,Son0157,2005-12-31,-1.322306
717,Son0158,2005-12-31,-1.322306
718,Son0159,2005-12-31,-3.3256347
719,Son0160,2005-12-31,-5.4890504
720,Son0161,2005-12-31,-5.4611993
721,Son0162,2005-12-31,-10.070438
722,Son0164,2005-12-31,164.26248
723,Son0166,2005-12-31,61.14441
724,Son0167,2005-12-31,43.286686
725,Son0168,2005-12-31,51.980385
726,Son0169,2005-12-31,47.907463
727,Son0170,2005-12-31,56.922226
