,Station,date,meas
672,Son0091,1976-05-01,34.94087
673,Son0092,1976-05-01,33.02038
674,Son0093,1976-05-01,30.315777
675,Son0094,1976-05-01,32.923214
676,Son0095,1976-05-01,25.093395
677,Son0096,1976-05-01,27.668541
678,Son0099,1976-05-01,245.78856
679,Son0100,1976-05-01,202.48996
680,Son0101,1976-05-01,211.61449
681,Son0102,1976-05-01,199.73785
682,Son0103,1976-05-01,255.74265
683,Son0104,1976-05-01,202.48996
684,Son0105,1976-05-01,176.89272
685,Son0106,1976-05-01,246.7563
686,Son0107,1976-05-01,73.50336
687,Son0108,1976-05-01,69.35821
688,Son0111,1976-05-01,67.91087
689,Son0112,1976-05-01,54.222622
690,Son0113,1976-05-01,59.38556
691,Son0114,1976-05-01,56.286285
692,Son0115,1976-05-01,41.408928
693,Son0120,1976-05-01,39.64144
694,Son0123,1976-05-01,708.51306
695,Son0124,1976-05-01,215.58406
696,Son0125,1976-05-01,247.64969
697,Son0126,1976-05-01,27.300526
698,Son0127,1976-05-01,23.353563
699,Son0128,1976-05-01,23.472158
700,Son0129,1976-05-01,62.057415
701,Son0131,1976-05-01,39.27397
702,Son0132,1976-05-01,34.827644
703,Son0133,1976-05-01,34.827644
704,Son0134,1976-05-01,25.072075
705,Son0135,1976-05-01,27.764887
706,Son0136,1976-05-01,22.438183
707,Son0137,1976-05-01,23.461819
708,Son0138,1976-05-01,22.438183
709,Son0139,1976-05-01,20.244793
710,Son0145,1976-05-01,12.562019
711,Son0146,1976-05-01,15.302308
712,Son0147,1976-05-01,15.302308
713,Son0152,1976-05-01,6.1867332
714,Son0154,1976-05-01,18.259571
715,Son0155,1976-05-01,4.8749785
716,Son0157,1976-05-01,-4.28685
717,Son0158,1976-05-01,-4.28685
718,Son0159,1976-05-01,-6.3963633
719,Son0160,1976-05-01,-13.993186
720,Son0161,1976-05-01,-9.943499
721,Son0162,1976-05-01,-14.654336
