,Station,date,meas
421,Son0028,1975-12-01,0.8021240234375
422,Son0029,1975-12-01,0.199676513671875
423,Son0030,1975-12-01,-0.072113037109375
424,Son0031,1975-12-01,-0.109405517578125
425,Son0034,1975-12-01,-0.964752197265625
426,Son0036,1975-12-01,-0.396484375
427,Son0037,1975-12-01,-0.0164794921875
428,Son0038,1975-12-01,-1.2025146484375
429,Son0039,1975-12-01,-0.197113037109375
430,Son0040,1975-12-01,-0.7872314453125
431,Son0041,1975-12-01,0.012451171875
432,Son0042,1975-12-01,-6.162353515625
433,Son0043,1975-12-01,-5.359619140625
434,Son0044,1975-12-01,0.0234375
435,Son0045,1975-12-01,0.0037841796875
436,Son0046,1975-12-01,-0.9971923828125
437,Son0047,1975-12-01,-0.048126220703125
438,Son0048,1975-12-01,-0.631561279296875
439,Son0049,1975-12-01,-0.412109375
440,Son0050,1975-12-01,1.593017578125
441,Son0051,1975-12-01,-1.45538330078125
442,Son0052,1975-12-01,-0.13140869140625
443,Son0053,1975-12-01,-0.324066162109375
444,Son0054,1975-12-01,0.703948974609375
445,Son0055,1975-12-01,-0.2552490234375
446,Son0056,1975-12-01,-0.111907958984375
447,Son0057,1975-12-01,0.180633544921875
448,Son0058,1975-12-01,-0.27313232421875
449,Son0059,1975-12-01,0.98193359375
450,Son0060,1975-12-01,-0.067779541015625
451,Son0061,1975-12-01,-0.55865478515625
452,Son0062,1975-12-01,1.9086227416992188
453,Son0063,1975-12-01,1.221160888671875
454,Son0064,1975-12-01,-1.1619873046875
455,Son0065,1975-12-01,-0.027225494384765625
456,Son0066,1975-12-01,-0.0962982177734375
457,Son0068,1975-12-01,-0.027225494384765625
458,Son0069,1975-12-01,4.522613525390625
459,Son0070,1975-12-01,0.47686767578125
460,Son0074,1975-12-01,0.9408111572265625
461,Son0075,1975-12-01,0.7810707092285156
462,Son0076,1975-12-01,2.3186988830566406
463,Son0077,1975-12-01,0.0688323974609375
464,Son0078,1975-12-01,0.701080322265625
465,Son0080,1975-12-01,1.2552947998046875
466,Son0081,1975-12-01,0.9678268432617188
467,Son0083,1975-12-01,0.15694808959960938
468,Son0084,1975-12-01,0.33807373046875
469,Son0087,1975-12-01,0.24921798706054688
470,Son0088,1975-12-01,1.098388671875
471,Son0089,1975-12-01,0.5833206176757812
472,Son0091,1975-12-01,-0.2876930236816406
473,Son0092,1975-12-01,0.34537506103515625
474,Son0093,1975-12-01,0.13744163513183594
475,Son0094,1975-12-01,-0.5014553070068359
476,Son0095,1975-12-01,-0.2284870147705078
477,Son0096,1975-12-01,-1.8758735656738281
478,Son0099,1975-12-01,-0.846435546875
479,Son0100,1975-12-01,-2.978668212890625
480,Son0101,1975-12-01,0.00341796875
481,Son0102,1975-12-01,-2.321441650390625
482,Son0103,1975-12-01,-1.261444091796875
483,Son0104,1975-12-01,-2.978668212890625
484,Son0105,1975-12-01,0.0044097900390625
485,Son0106,1975-12-01,-0.953277587890625
486,Son0107,1975-12-01,0.5577926635742188
487,Son0108,1975-12-01,0.08130264282226562
488,Son0111,1975-12-01,1.1751213073730469
489,Son0112,1975-12-01,3.4033203125
