         DATE_START   PER   STP           DELT        SIMTIME       STORAGE_IN      STORAGE_OUT           CHD_IN          CHD_OUT        WEL_V1_IN       WEL_V1_OUT           GHB_IN          GHB_OUT           RCH_IN          RCH_OUT           DRT_IN          DRT_OUT           SFR_IN          SFR_OUT          MNW2_IN         MNW2_OUT     FMP_WELLS_IN    FMP_WELLS_OUT       FMP_FNR_IN      FMP_FNR_OUT         IN_OUT  PERCENT_ERROR
1989-12-01T00:00:00   241     1           31.0         7336.0     3.5360777E+8     3.4505562E+8              0.0              0.0              0.0     139467.53380        265.78412              0.0      41949.26559              0.0              0.0      10688.28426     200181.18398     468590.80578    1.8009538E-10    1.8860169E-10              0.0     381007.39924      69039.86463     7.8640685E+6      236.81739   6.6912817E-5
1990-01-01T00:00:00   242     1           31.0         7367.0     3.3216883E+8     3.5824635E+8              0.0              0.0     1.2232806E+7     138303.06880        265.78385              0.0      42384.32892              0.0              0.0      10735.74768     695556.12362     298627.27796    2.5256312E-10    1.8592598E-10              0.0              0.0     1.8163542E+7     4.6093684E+6      0.0065047   1.7904196E-9
1990-02-01T00:00:00   243     1           28.0         7395.0     3.3799481E+8     3.5201164E+8              0.0              0.0     1.2412597E+7     144334.22680        265.78360              0.0      42384.32892              0.0              0.0      10775.66280     541222.76463     355093.98212    2.4762157E-10    2.5024811E-10              0.0              0.0     8.4479760E+6     6.9174145E+6   4.2563677E-4  1.1841688E-10
1990-03-01T00:00:00   244     1           31.0         7426.0     3.6067105E+8     3.3782390E+8              0.0              0.0       1150.21179     138303.06880        265.78333              0.0      42384.32892              0.0              0.0      10810.77742     410187.50927     427610.49211    2.7058345E-10    2.5714291E-10              0.0     4.6227448E+6     2.6489718E+6     2.0750649E+7      0.0080698   2.2183425E-9
1990-04-01T00:00:00   245     1           30.0         7456.0     3.5951156E+8     3.3770823E+8              0.0              0.0              0.0     151395.30180        265.78306              0.0      42384.32892              0.0              0.0      10845.10526     351327.81729     459347.63297    1.8622770E-10    2.0945176E-10              0.0     4.5986268E+6     1.2042906E+6     1.8181386E+7      0.0226532   6.2732222E-9
1990-05-01T00:00:00   246     1           31.0         7487.0     3.5420626E+8     3.3903976E+8              0.0              0.0     383948.23310     176505.03280        265.78279              0.0      42384.32892              0.0              0.0      10882.06943     523067.78090     375016.44238    1.4535937E-10    1.8063194E-10              0.0     339539.39391     6.5341996E+6     2.1748424E+7      0.0018440  5.0982561E-10
1990-06-01T00:00:00   247     1           30.0         7517.0     3.6093939E+8     3.3086948E+8              0.0              0.0              0.0     204945.43480        265.78253              0.0      42384.32892              0.0              0.0      10911.15722     218060.05708     470962.40164    2.3660208E-10    2.1109154E-10              0.0     2.0081187E+6     356515.29486     2.7992212E+7      6.6789652   1.8472806E-6
1990-07-01T00:00:00   248     1           31.0         7548.0     3.8521804E+8     3.1447988E+8              0.0              0.0              0.0     217154.32180        265.78225              0.0      42384.32892              0.0              0.0      10921.23968     234376.68804     470327.06077    2.7473513E-10    2.9374413E-10              0.0     4.1876975E+6     680223.29058     6.6809316E+7      7.7020206   1.9944364E-6
1990-08-01T00:00:00   249     1           31.0         7579.0     3.7962553E+8     3.1674041E+8              0.0              0.0              0.0     217793.03380        265.78198              0.0      42384.32892              0.0              0.0      10935.29671     252364.80639     468450.13460    8.3649049E-11    2.5048264E-10              0.0     4.0510863E+6     719600.92170     5.9151480E+7      5.9474702   1.5624915E-6
1990-09-01T00:00:00   250     1           30.0         7609.0     3.7041040E+8     3.2124653E+8              0.0              0.0              0.0     208904.00180        265.78172              0.0      42384.32892              0.0              0.0      10955.40342     309419.33885     463026.41209    2.0230177E-10    2.1130168E-10              0.0     3.2006874E+6     749233.77179     4.6381607E+7      7.2181138   1.9429034E-6
1990-10-01T00:00:00   251     1           31.0         7640.0     3.5890189E+8     3.2901155E+8              0.0              0.0              0.0     179378.06280        265.78145              0.0      42384.32892              0.0              0.0      10985.04880     376134.06768     450061.35821    2.3292928E-10    2.2395044E-10              0.0     937287.29271     800441.10405     2.9531852E+7      0.0238712   6.6286708E-9
1990-11-01T00:00:00   252     1           30.0         7670.0     3.5085437E+8     3.3720073E+8              0.0              0.0              0.0     151395.30180        265.78119              0.0      42384.32892              0.0              0.0      11021.29044     377505.20297     447416.04429    2.8741435E-10    2.0262559E-10              0.0      70392.26412     834279.12506     1.4227857E+7      0.0038431   1.0914436E-9
1990-12-01T00:00:00   253     1           31.0         7701.0     3.4636199E+8     3.4258568E+8              0.0              0.0              0.0     138303.06880        265.78092              0.0      42384.32892              0.0              0.0      11063.41916     399115.54630     432132.74118    2.0206092E-10    2.6047153E-10              0.0              0.0     1.8957685E+6     5.5323439E+6      0.0030769  8.8237899E-10
1991-01-01T00:00:00   254     1           31.0         7732.0     3.4617689E+8     3.4149527E+8              0.0              0.0      13113.18578     136845.15180        265.78065              0.0      42842.29033              0.0              0.0      11105.47995     388521.92178     442907.49818    1.6852721E-10    2.4515261E-10              0.0     205556.54713     967964.21816     5.2979121E+6      0.0034338  9.8787880E-10
1991-02-01T00:00:00   255     1           28.0         7760.0     3.3501058E+8     3.4491147E+8              0.0              0.0     7.3335546E+6     142959.55880        265.78040              0.0      42842.29033              0.0              0.0      11145.27487     594279.05485     341042.19271    2.5834612E-10    1.9244510E-10              0.0              0.0     1.0734915E+7     8.3098236E+6      0.0011825  3.3430636E-10
1991-03-01T00:00:00   256     1           31.0         7791.0     3.1820677E+8     3.5540854E+8              0.0              0.0     1.8786476E+7     136845.15180        265.78013              0.0      42842.29033              0.0              0.0      11192.52665     939216.29703     254498.06372    1.8398056E-10    1.9000575E-10              0.0              0.0     3.4712951E+7     1.6877446E+7      0.0080482   2.1595074E-9
1991-04-01T00:00:00   257     1           30.0         7821.0     3.5186116E+8     3.3373657E+8              0.0              0.0              0.0     150118.09780        265.77987              0.0      42842.29033              0.0              0.0      11228.28353     382423.49272     448053.62682    1.7723927E-10    1.5680570E-10              0.0     3.5247584E+6     1.4478458E+6     1.5863811E+7      0.7095555   2.0058983E-7
1991-05-01T00:00:00   258     1           31.0         7852.0     3.5558761E+8     3.2869662E+8              0.0              0.0              0.0     175574.41980        265.77960              0.0      42842.29033              0.0              0.0      11261.12114     318384.31716     464840.40171    3.4389094E-10    1.5891033E-10              0.0     4.6290711E+6     1.0405521E+6     2.3012291E+7      1.6544290   4.6343892E-7
1991-06-01T00:00:00   259     1           30.0         7882.0     3.5324628E+8     3.2714891E+8              0.0              0.0              0.0     204407.38280        265.77934              0.0      42842.29033              0.0              0.0      11291.77733     375587.27250     453468.01944    2.3864011E-10    3.4256137E-10              0.0     1.0907084E+6     826850.84980     2.5583036E+7      1.4553753   4.1055256E-7
1991-07-01T00:00:00   260     1           31.0         7913.0     3.7816305E+8     3.0950166E+8              0.0              0.0              0.0     216784.79380        265.77907              0.0      42842.29033              0.0              0.0      11302.66033     245881.34780     470421.67433    2.2016259E-10    1.5692546E-10              0.0     4.0711760E+6     679318.11051     6.4860123E+7      109.85727   2.8976041E-5
1991-08-01T00:00:00   261     1           31.0         7944.0     3.7114259E+8     3.1262723E+8              0.0              0.0              0.0     217432.32080        265.77881              0.0      42842.29033              0.0              0.0      11318.61594     294656.78046     462861.67460    2.5651573E-10    1.8725387E-10              0.0     3.4971620E+6     828256.55297     5.5492611E+7      8.8848261   2.3864143E-6
1991-09-01T00:00:00   262     1           30.0         7974.0     3.6494143E+8     3.1576208E+8              0.0              0.0              0.0     208420.59380        265.77855              0.0      42842.29033              0.0              0.0      11338.77411     250763.31012     468497.06615    2.1924545E-10    2.1217924E-10              0.0     3.5389626E+6     634469.91214     4.5880474E+7      1.5227510   4.1620027E-7
